ensg	ensp	name
ENSG00000072803	ENSP00000444929 	FBXW11
ENSG00000175390	ENSP00000444931 	EIF3F
ENSG00000048028	ENSP00000444991 	USP28
ENSG00000197562	ENSP00000445050 	RAB40C
ENSG00000066427	ENSP00000445076 	ATXN3
ENSG00000145860	ENSP00000445115 	RNF145
ENSG00000110906	ENSP00000445129 	KCTD10
ENSG00000100023	ENSP00000445312 	PPIL2
ENSG00000120833	ENSP00000445369 	SOCS2
ENSG00000083799	ENSP00000445447 	CYLD
ENSG00000122550	ENSP00000445459 	KLHL7
ENSG00000165192	ENSP00000445465 	ASB11
ENSG00000080802	ENSP00000445508 	CNOT4
ENSG00000022840	ENSP00000445545 	RNF10
ENSG00000124134	ENSP00000445595 	KCNS1
ENSG00000078747	ENSP00000445608 	ITCH
ENSG00000198373	ENSP00000445616 	WWP2
ENSG00000066427	ENSP00000445618 	ATXN3
ENSG00000177981	ENSP00000445622 	ASB8
ENSG00000140455	ENSP00000445642 	USP3
ENSG00000180628	ENSP00000445704 	PCGF5
ENSG00000120925	ENSP00000445725 	RNF170
ENSG00000048028	ENSP00000445743 	USP28
ENSG00000140455	ENSP00000445828 	USP3
ENSG00000167986	ENSP00000445844 	DDB1
ENSG00000185651	ENSP00000445931 	UBE2L3
ENSG00000176871	ENSP00000445941 	WSB2
ENSG00000121060	ENSP00000445961 	TRIM25
ENSG00000178502	ENSP00000445975 	KLHL11
ENSG00000131323	ENSP00000445998 	TRAF3
ENSG00000163113	ENSP00000446038 	OTUD7B
ENSG00000243335	ENSP00000446063 	KCTD7
ENSG00000126261	ENSP00000446083 	UBA2
ENSG00000170242	ENSP00000446222 	USP47
ENSG00000184887	ENSP00000446223 	BTBD6
ENSG00000151148	ENSP00000446233 	UBE3B
ENSG00000109790	ENSP00000446269 	KLHL5
ENSG00000171617	ENSP00000446289 	ENC1
ENSG00000063978	ENSP00000446369 	RNF4
ENSG00000127191	ENSP00000446414 	TRAF2
ENSG00000020426	ENSP00000446437 	MNAT1
ENSG00000122550	ENSP00000446445 	KLHL7
ENSG00000110906	ENSP00000446448 	KCTD10
ENSG00000135655	ENSP00000446559 	USP15
ENSG00000183574	ENSP00000446590 	RNF5
ENSG00000181852	ENSP00000446595 	RNF41
ENSG00000206495	ENSP00000446603 	TRIM39
ENSG00000232839	ENSP00000446604 	TRIM39
ENSG00000172524	ENSP00000446663 	TRIM40
ENSG00000233573	ENSP00000446664 	TRIM31
ENSG00000224994	ENSP00000446669 	TRIM39
ENSG00000137397	ENSP00000446675 	TRIM31
ENSG00000232839	ENSP00000446690 	TRIM39
ENSG00000235259	ENSP00000446761 	TRIM15
ENSG00000229381	ENSP00000446792 	TRIM10
ENSG00000226402	ENSP00000446946 	TRIM31
ENSG00000177889	ENSP00000447009 	UBE2N
ENSG00000237046	ENSP00000447016 	TRIM40
ENSG00000230332	ENSP00000447055 	RNF39
ENSG00000223767	ENSP00000447079 	RNF5
ENSG00000226402	ENSP00000447089 	TRIM31
ENSG00000229253	ENSP00000447113 	ZBTB22
ENSG00000120833	ENSP00000447161 	SOCS2
ENSG00000227472	ENSP00000447176 	TRIM10
ENSG00000236967	ENSP00000447277 	RNF39
ENSG00000181852	ENSP00000447303 	RNF41
ENSG00000151136	ENSP00000447319 	BTBD11
ENSG00000089234	ENSP00000447352 	BRAP
ENSG00000226437	ENSP00000447355 	TRIM39
ENSG00000235022	ENSP00000447398 	RNF39
ENSG00000225130	ENSP00000447436 	TRIM31
ENSG00000137397	ENSP00000447456 	TRIM31
ENSG00000233599	ENSP00000447500 	TRIM15
ENSG00000223531	ENSP00000447568 	TRIM31
ENSG00000237056	ENSP00000447607 	ZBTB22
ENSG00000224994	ENSP00000447802 	TRIM39
ENSG00000232839	ENSP00000447835 	TRIM39
ENSG00000237733	ENSP00000447859 	RNF39
ENSG00000229929	ENSP00000447872 	TRIM39
ENSG00000178498	ENSP00000447873 	DTX3
ENSG00000229929	ENSP00000447897 	TRIM39
ENSG00000223531	ENSP00000448033 	TRIM31
ENSG00000226437	ENSP00000448138 	TRIM39
ENSG00000227171	ENSP00000448145 	RNF39
ENSG00000227780	ENSP00000448158 	ZBTB22
ENSG00000181852	ENSP00000448187 	RNF41
ENSG00000178498	ENSP00000448224 	DTX3
ENSG00000229929	ENSP00000448225 	TRIM39
ENSG00000230308	ENSP00000448240 	TRIM39
ENSG00000166006	ENSP00000448301 	KCNC2
ENSG00000151136	ENSP00000448322 	BTBD11
ENSG00000177889	ENSP00000448352 	UBE2N
ENSG00000135655	ENSP00000448372 	USP15
ENSG00000227458	ENSP00000448384 	TRIM40
ENSG00000227277	ENSP00000448454 	RNF5
ENSG00000229929	ENSP00000448462 	TRIM39
ENSG00000230308	ENSP00000448572 	TRIM39
ENSG00000237192	ENSP00000448578 	TRIM10
ENSG00000137384	ENSP00000448650 	TRIM15
ENSG00000136014	ENSP00000448670 	USP44
ENSG00000178498	ENSP00000448696 	DTX3
ENSG00000120833	ENSP00000448815 	SOCS2
ENSG00000228001	ENSP00000448967 	TRIM40
ENSG00000206495	ENSP00000448971 	TRIM39
ENSG00000137394	ENSP00000448988 	TRIM10
ENSG00000237703	ENSP00000449011 	TRIM10
ENSG00000206495	ENSP00000449075 	TRIM39
ENSG00000120833	ENSP00000449227 	SOCS2
ENSG00000166006	ENSP00000449253 	KCNC2
ENSG00000206495	ENSP00000449272 	TRIM39
ENSG00000178498	ENSP00000449294 	DTX3
ENSG00000229346	ENSP00000449300 	TRIM10
ENSG00000177889	ENSP00000449352 	UBE2N
ENSG00000230308	ENSP00000449463 	TRIM39
ENSG00000206280	ENSP00000449511 	ZBTB22
ENSG00000228907	ENSP00000449543 	RNF5
ENSG00000206500	ENSP00000449559 	RNF39
ENSG00000224145	ENSP00000449617 	TRIM15
ENSG00000235905	ENSP00000449686 	TRIM15
ENSG00000178498	ENSP00000449688 	DTX3
ENSG00000173064	ENSP00000449784 	C12orf51
ENSG00000235025	ENSP00000449790 	TRIM10
ENSG00000224994	ENSP00000449847 	TRIM39
ENSG00000135473	ENSP00000449861 	PAN2
ENSG00000228405	ENSP00000449914 	RNF5
ENSG00000166006	ENSP00000449941 	KCNC2
ENSG00000224168	ENSP00000449942 	TRIM31
ENSG00000227147	ENSP00000449949 	TRIM15
ENSG00000232839	ENSP00000449991 	TRIM39
ENSG00000230467	ENSP00000450026 	RNF39
ENSG00000225130	ENSP00000450035 	TRIM31
ENSG00000230308	ENSP00000450067 	TRIM39
ENSG00000225452	ENSP00000450069 	RNF5
ENSG00000226437	ENSP00000450171 	TRIM39
ENSG00000177889	ENSP00000450260 	UBE2N
ENSG00000173064	ENSP00000450280 	C12orf51
ENSG00000226437	ENSP00000450288 	TRIM39
ENSG00000235960	ENSP00000450319 	TRIM15
ENSG00000224994	ENSP00000450325 	TRIM39
ENSG00000233573	ENSP00000450368 	TRIM31
ENSG00000224168	ENSP00000450378 	TRIM31
ENSG00000066427	ENSP00000450492 	ATXN3
ENSG00000119682	ENSP00000450557 	KIAA0317
ENSG00000066427	ENSP00000450566 	ATXN3
ENSG00000240849	ENSP00000450635 	TMEM189
ENSG00000066427	ENSP00000450641 	ATXN3
ENSG00000012963	ENSP00000450645 	UBR7
ENSG00000179627	ENSP00000450673 	ZBTB42
ENSG00000126804	ENSP00000450689 	ZBTB1
ENSG00000092148	ENSP00000450697 	HECTD1
ENSG00000089775	ENSP00000450718 	ZBTB25
ENSG00000215277	ENSP00000450766 	C14orf164
ENSG00000178974	ENSP00000450877 	FBXO34
ENSG00000119682	ENSP00000450901 	KIAA0317
ENSG00000177485	ENSP00000450969 	ZBTB33
ENSG00000126804	ENSP00000451000 	ZBTB1
ENSG00000066427	ENSP00000451001 	ATXN3
ENSG00000089775	ENSP00000451046 	ZBTB25
ENSG00000012963	ENSP00000451051 	UBR7
ENSG00000066427	ENSP00000451103 	ATXN3
ENSG00000066427	ENSP00000451132 	ATXN3
ENSG00000092148	ENSP00000451260 	HECTD1
ENSG00000198833	ENSP00000451261 	UBE2J1
ENSG00000089723	ENSP00000451283 	OTUB2
ENSG00000259066	ENSP00000451369 	RP11-371E8.4
ENSG00000066427	ENSP00000451385 	ATXN3
ENSG00000066427	ENSP00000451399 	ATXN3
ENSG00000066427	ENSP00000451405 	ATXN3
ENSG00000011114	ENSP00000451408 	BTBD7
ENSG00000066427	ENSP00000451417 	ATXN3
ENSG00000100628	ENSP00000451575 	ASB2
ENSG00000126804	ENSP00000451584 	ZBTB1
ENSG00000092140	ENSP00000451653 	G2E3
ENSG00000066427	ENSP00000451693 	ATXN3
ENSG00000066427	ENSP00000451733 	ATXN3
ENSG00000066427	ENSP00000451769 	ATXN3
ENSG00000066427	ENSP00000451771 	ATXN3
ENSG00000012963	ENSP00000451785 	UBR7
ENSG00000066427	ENSP00000451910 	ATXN3
ENSG00000066427	ENSP00000451996 	ATXN3
ENSG00000179454	ENSP00000452061 	KLHL28
ENSG00000119682	ENSP00000452101 	KIAA0317
ENSG00000066427	ENSP00000452139 	ATXN3
ENSG00000066427	ENSP00000452356 	ATXN3
