name	ensp	Cytoplasm	Golgi apparatus	Plasma membrane	Lysosome	Endosome	Nucleus	Cytoskeleton	Mitochondrion
KCNN2	ENSP00000264773	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
PPAP2A	ENSP00000264775	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
SLC2A9	ENSP00000264784	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
MMRN1	ENSP00000264790	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRDM5	ENSP00000264808	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
TYK2	ENSP00000264818	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
MIER2	ENSP00000264819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LYL1	ENSP00000264824	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
COL5A3	ENSP00000264828	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ICAM1	ENSP00000264832	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
OLFM2	ENSP00000264833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KLF1	ENSP00000264834	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
RIMS1	ENSP00000264839	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
C3orf52	ENSP00000264848	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SIDT1	ENSP00000264852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PI4K2B	ENSP00000264864	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PPARGC1A	ENSP00000264867	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
F13A1	ENSP00000264870	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NUP54	ENSP00000264883	4.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
SEPT11	ENSP00000264893	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
FRAS1	ENSP00000264895	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
SCARB2	ENSP00000264896	5.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
CNOT6L	ENSP00000264903	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
ANXA3	ENSP00000264908	5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
ARSB	ENSP00000264914	5.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
PDE8B	ENSP00000264917	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAD18	ENSP00000264926	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
SLC12A7	ENSP00000264930	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
SDHA	ENSP00000264932	4.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
CEP72	ENSP00000264935	4.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
SLC9A3	ENSP00000264938	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
XRN1	ENSP00000264951	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRK7	ENSP00000264952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRPEL1	ENSP00000264954	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
EVC	ENSP00000264956	3.0	0.0	5.0	0.0	0.0	0.0	4.0	0.0
MGAT4A	ENSP00000264968	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
ZAP70	ENSP00000264972	5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
PPP2R3A	ENSP00000264977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CEP70	ENSP00000264982	4.0	0.0	0.0	0.0	0.0	4.0	5.0	0.0
ACAD11	ENSP00000264990	5.0	0.0	0.0	0.0	0.0	5.0	0.0	5.0
CDV3	ENSP00000264993	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
MRPL3	ENSP00000264995	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
TF	ENSP00000264998	5.0	0.0	5.0	0.0	5.0	0.0	0.0	0.0
GALNT7	ENSP00000265000	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
SOX30	ENSP00000265007	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
GCNT2	ENSP00000265012	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
BST1	ENSP00000265016	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
DGKG	ENSP00000265022	5.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
KNG1	ENSP00000265023	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
MAP3K13	ENSP00000265026	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNAJB11	ENSP00000265028	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FETUB	ENSP00000265029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DEPDC1B	ENSP00000265036	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERCC8	ENSP00000265038	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
SSR3	ENSP00000265044	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MGLL	ENSP00000265052	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
MCM2	ENSP00000265056	4.0	0.0	0.0	0.0	0.0	5.0	4.0	0.0
RAB7A	ENSP00000265062	5.0	0.0	0.0	4.0	5.0	0.0	0.0	0.0
ZFR	ENSP00000265069	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
GOLPH3	ENSP00000265070	5.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0
CDH6	ENSP00000265071	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
SUB1	ENSP00000265073	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
VCAN	ENSP00000265077	4.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0
RASGRF2	ENSP00000265080	5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
MSH3	ENSP00000265081	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
CPEB4	ENSP00000265085	4.0	0.0	0.0	0.0	0.0	5.0	4.0	0.0
STC2	ENSP00000265087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ATP6V0E1	ENSP00000265093	4.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
FBXW11	ENSP00000265094	4.0	0.0	0.0	0.0	0.0	4.0	5.0	0.0
THOC3	ENSP00000265097	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
RPL26L1	ENSP00000265100	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNAH5	ENSP00000265104	5.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
RAI14	ENSP00000265109	4.0	0.0	0.0	0.0	0.0	5.0	4.0	0.0
TARS	ENSP00000265112	5.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
SLC1A3	ENSP00000265113	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
TNC	ENSP00000265131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AMBP	ENSP00000265132	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
COBL	ENSP00000265136	3.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
ARRDC3	ENSP00000265138	5.0	0.0	5.0	0.0	5.0	0.0	0.0	0.0
ANKRD32	ENSP00000265140	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CENPE	ENSP00000265148	4.0	0.0	0.0	0.0	0.0	4.0	5.0	0.0
INTS12	ENSP00000265150	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
ARHGEF38	ENSP00000265154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENPEP	ENSP00000265162	4.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0
CASP6	ENSP00000265164	5.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
LEF1	ENSP00000265165	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
EGF	ENSP00000265171	5.0	0.0	4.0	5.0	0.0	0.0	0.0	0.0
PAPSS1	ENSP00000265174	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SEC24B	ENSP00000265175	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
NME5	ENSP00000265191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAIP2	ENSP00000265192	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRPC7	ENSP00000265193	0.0	0.0	5.0	0.0	0.0	5.0	0.0	0.0
SIL1	ENSP00000265195	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ANKRD7	ENSP00000265224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IQCG	ENSP00000265239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LSG1	ENSP00000265245	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
PCNP	ENSP00000265260	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
RBM27	ENSP00000265271	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
JAKMIP2	ENSP00000265272	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
GPAM	ENSP00000265276	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
WWC1	ENSP00000265293	5.0	0.0	5.0	0.0	0.0	5.0	0.0	0.0
GABRP	ENSP00000265294	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
CCDC99	ENSP00000265295	4.0	0.0	0.0	0.0	0.0	5.0	3.0	0.0
POR	ENSP00000265302	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SSBP1	ENSP00000265304	5.0	0.0	0.0	0.0	0.0	4.0	0.0	5.0
CLEC5A	ENSP00000265306	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
TRPV5	ENSP00000265310	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
ABCB6	ENSP00000265316	4.0	5.0	5.0	0.0	4.0	0.0	0.0	5.0
PECR	ENSP00000265322	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VDAC1	ENSP00000265333	5.0	0.0	5.0	0.0	0.0	4.0	0.0	5.0
CDKL3	ENSP00000265334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAD50	ENSP00000265335	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
UBE2B	ENSP00000265339	5.0	0.0	5.0	0.0	0.0	5.0	0.0	0.0
PITX1	ENSP00000265340	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
FSTL4	ENSP00000265342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AFF4	ENSP00000265343	4.0	0.0	0.0	0.0	0.0	5.0	0.0	4.0
CUL7	ENSP00000265348	5.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0
MED20	ENSP00000265350	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
XPO5	ENSP00000265351	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
SRF	ENSP00000265354	4.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
SEMA3C	ENSP00000265361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SEMA3A	ENSP00000265362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SYNE1	ENSP00000265368	5.0	5.0	5.0	0.0	0.0	5.0	5.0	5.0
NRP1	ENSP00000265371	4.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
CREM	ENSP00000265372	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
APBA1	ENSP00000265381	5.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0
PIP5K1B	ENSP00000265382	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNPO3	ENSP00000265388	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
CPVL	ENSP00000265394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HIBADH	ENSP00000265395	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
UGT2B10	ENSP00000265403	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
STAP1	ENSP00000265404	5.0	0.0	0.0	0.0	0.0	5.0	0.0	5.0
GPR116	ENSP00000265417	5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
POLB	ENSP00000265421	5.0	0.0	0.0	0.0	0.0	5.0	5.0	0.0
WWP1	ENSP00000265428	3.0	0.0	5.0	0.0	0.0	3.0	0.0	0.0
CALB1	ENSP00000265431	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
NBN	ENSP00000265433	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
ST7	ENSP00000265437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TFEC	ENSP00000265440	4.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
WNT2	ENSP00000265441	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ANXA11	ENSP00000265447	5.0	0.0	0.0	5.0	0.0	5.0	5.0	0.0
NRXN2	ENSP00000265459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRDX5	ENSP00000265462	5.0	0.0	0.0	0.0	0.0	5.0	0.0	5.0
POLA2	ENSP00000265465	4.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
B3GAT3	ENSP00000265471	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
ELF2	ENSP00000265495	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
MGST2	ENSP00000265498	5.0	0.0	5.0	0.0	0.0	3.0	0.0	0.0
NDUFC1	ENSP00000265500	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
ADH4	ENSP00000265512	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MTTP	ENSP00000265517	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BLVRA	ENSP00000265523	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KIF9	ENSP00000265529	3.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
LARS2	ENSP00000265537	4.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
USP4	ENSP00000265560	5.0	0.0	4.0	4.0	0.0	5.0	0.0	0.0
PTPN23	ENSP00000265562	5.0	0.0	0.0	0.0	5.0	5.0	5.0	0.0
PRKAR2A	ENSP00000265563	5.0	0.0	5.0	0.0	0.0	0.0	5.0	0.0
EXOSC7	ENSP00000265564	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
SCAP	ENSP00000265565	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
OPRK1	ENSP00000265572	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
CLCN2	ENSP00000265593	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
MCCC1	ENSP00000265594	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
LAMP3	ENSP00000265598	5.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
ALDH8A1	ENSP00000265605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UBXN8	ENSP00000265616	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PON3	ENSP00000265627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC25A13	ENSP00000265631	4.0	0.0	5.0	0.0	0.0	0.0	0.0	4.0
NPTX2	ENSP00000265634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PPP6R3	ENSP00000265636	5.0	0.0	4.0	0.0	0.0	5.0	0.0	0.0
CPT1A	ENSP00000265641	4.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
GAL	ENSP00000265643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FBXO3	ENSP00000265651	4.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
TCIRG1	ENSP00000265686	5.0	0.0	5.0	5.0	4.0	0.0	0.0	0.0
CHKA	ENSP00000265689	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADAM18	ENSP00000265707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADAM2	ENSP00000265708	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
ANK1	ENSP00000265709	4.0	0.0	5.0	0.0	0.0	0.0	5.0	0.0
MYST3	ENSP00000265713	4.0	4.0	0.0	0.0	0.0	5.0	0.0	0.0
SLC26A4	ENSP00000265715	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
PRKAR2B	ENSP00000265717	5.0	0.0	5.0	0.0	0.0	0.0	5.0	0.0
ABCB4	ENSP00000265723	3.0	3.0	5.0	0.0	0.0	0.0	0.0	0.0
ABCB1	ENSP00000265724	3.0	3.0	5.0	0.0	0.0	0.0	0.0	0.0
ADAM22	ENSP00000265727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DBF4	ENSP00000265728	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
SRI	ENSP00000265729	5.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
C7orf64	ENSP00000265732	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
CDK6	ENSP00000265734	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
CDK14	ENSP00000265741	5.0	0.0	5.0	0.0	0.0	5.0	0.0	0.0
ANLN	ENSP00000265748	5.0	0.0	0.0	0.0	0.0	5.0	5.0	0.0
EIF4H	ENSP00000265753	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GTF2IRD1	ENSP00000265755	4.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
WBSCR22	ENSP00000265758	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
ADAM28	ENSP00000265769	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
SMARCA2	ENSP00000265773	0.0	0.0	0.0	0.0	0.0	4.0	4.0	0.0
EPB49	ENSP00000265800	4.0	0.0	4.0	0.0	0.0	0.0	5.0	0.0
LZTS1	ENSP00000265801	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
SH2D4A	ENSP00000265807	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDLIM2	ENSP00000265810	5.0	0.0	0.0	0.0	0.0	5.0	5.0	0.0
RUNX1T1	ENSP00000265814	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
FSCN3	ENSP00000265825	3.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
ZNF800	ENSP00000265827	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
SLC35F2	ENSP00000265836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACAT1	ENSP00000265838	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
ELMOD1	ENSP00000265840	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EXPH5	ENSP00000265843	5.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
ADAP1	ENSP00000265846	5.0	0.0	5.0	0.0	0.0	5.0	0.0	0.0
PMS2	ENSP00000265849	4.0	0.0	0.0	0.0	0.0	5.0	4.0	0.0
GET4	ENSP00000265857	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HNRNPH3	ENSP00000265866	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
SLC25A16	ENSP00000265870	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
CCAR1	ENSP00000265872	5.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
REXO2	ENSP00000265881	5.0	0.0	0.0	0.0	0.0	5.0	0.0	5.0
SQLE	ENSP00000265896	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNX19	ENSP00000265909	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DBC1	ENSP00000265922	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MYO3A	ENSP00000265944	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
MAPKAP1	ENSP00000265960	5.0	5.0	5.0	0.0	0.0	5.0	0.0	0.0
GTF2H1	ENSP00000265963	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
SERGEF	ENSP00000265965	5.0	0.0	0.0	0.0	0.0	5.0	4.0	0.0
CSRP3	ENSP00000265968	5.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0
KCNC1	ENSP00000265969	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
PIK3C2A	ENSP00000265970	5.0	5.0	5.0	0.0	0.0	5.0	0.0	0.0
FAM160A2	ENSP00000265978	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HPX	ENSP00000265983	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IDE	ENSP00000265986	5.0	0.0	5.0	0.0	0.0	5.0	0.0	5.0
BTAF1	ENSP00000265990	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
TCTN3	ENSP00000265993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPEB3	ENSP00000265997	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
DAXX	ENSP00000266000	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
MLN	ENSP00000266003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLT8D1	ENSP00000266014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RBM6	ENSP00000266022	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
TMEM115	ENSP00000266025	5.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0
HYAL1	ENSP00000266031	5.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
DOCK3	ENSP00000266037	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITIH4	ENSP00000266041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLIT1	ENSP00000266058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SFRP5	ENSP00000266066	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
GMEB2	ENSP00000266068	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
C20orf11	ENSP00000266069	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
DIDO1	ENSP00000266070	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
SLC2A4RG	ENSP00000266077	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
PRPF6	ENSP00000266079	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
TIMP3	ENSP00000266085	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
SLC5A4	ENSP00000266086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FBXO7	ENSP00000266087	5.0	0.0	0.0	0.0	0.0	5.0	0.0	5.0
SLC5A1	ENSP00000266088	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
PISD	ENSP00000266095	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
ZNF658B	ENSP00000266116	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
EIF2B2	ENSP00000266126	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TTLL8	ENSP00000266182	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
SCARF2	ENSP00000266214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TTLL1	ENSP00000266254	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
MTFP1	ENSP00000266263	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
PATZ1	ENSP00000266269	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
TEF	ENSP00000266304	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
CACNA1C	ENSP00000266376	5.0	0.0	5.0	0.0	0.0	0.0	5.0	0.0
B4GALNT3	ENSP00000266383	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
ERP27	ENSP00000266397	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ETV6	ENSP00000266427	4.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
GABARAPL1	ENSP00000266458	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
DNM1L	ENSP00000266481	5.0	5.0	0.0	0.0	0.0	0.0	5.0	5.0
ALG10	ENSP00000266483	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARNTL2	ENSP00000266503	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
PLCZ1	ENSP00000266505	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLCO1C1	ENSP00000266509	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
ETNK1	ENSP00000266517	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DKFZp686C0338	ENSP00000266524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZCRB1	ENSP00000266529	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
TMEM117	ENSP00000266534	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C1RL	ENSP00000266542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NDUFA9	ENSP00000266544	5.0	0.0	0.0	0.0	0.0	4.0	0.0	5.0
CLSTN3	ENSP00000266546	5.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0
TAPBPL	ENSP00000266556	5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
CD27	ENSP00000266557	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
RBP5	ENSP00000266560	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC38A4	ENSP00000266579	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
AMIGO2	ENSP00000266581	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
MARCH9	ENSP00000266643	5.0	5.0	0.0	5.0	0.0	0.0	0.0	0.0
INHBE	ENSP00000266646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLIPR1	ENSP00000266659	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
PHLDA1	ENSP00000266671	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
TMEM19	ENSP00000266673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LGR5	ENSP00000266674	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
SLC6A15	ENSP00000266682	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
TMTC3	ENSP00000266712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LUM	ENSP00000266718	4.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0
KERA	ENSP00000266719	4.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0
TMPO	ENSP00000266732	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
SNRPF	ENSP00000266735	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
AMDHD1	ENSP00000266736	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SYCP3	ENSP00000266743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASCL1	ENSP00000266744	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
GOLGA2B	ENSP00000266746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GAS2L3	ENSP00000266754	5.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
SLC15A4	ENSP00000266771	4.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
C12orf52	ENSP00000266813	5.0	0.0	0.0	0.0	0.0	5.0	5.0	0.0
MMAB	ENSP00000266839	4.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
